Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be i,2,165,"[44, 165, 490, 1099, 1111]",SJNJ.tsv
throw it,2,57,"[52, 57]",SJNJ.tsv
throw,1,57,"[52, 57]",SJNJ.tsv
know you,2,65,"[57, 65, 718, 929, 953, 1014, 1079, 1355]",SJNJ.tsv
days,1,698,"[57, 698, 700, 1053]",SJNJ.tsv
leave,1,902,"[57, 433, 441, 711, 902, 1454, 1462]",SJNJ.tsv
have one,2,59,"[50, 59]",SJNJ.tsv
bring,1,74,"[59, 74, 123, 687]",SJNJ.tsv
they've get a,3,165,"[59, 165, 260]",SJNJ.tsv
i've,1,396,"[67, 99, 101, 102, 206, 396, 490, 517, 661, 726, 751, 761, 771, 810, 885, 897, 912, 936, 943, 1216, 1230, 1244, 1341, 1344, 1350, 1353, 1387, 1463, 1489, 1559]",SJNJ.tsv
one and,2,1039,"[67, 1039]",SJNJ.tsv
over the,2,109,"[71, 109]",SJNJ.tsv
darling,1,76,"[74, 76, 698, 770, 818, 901, 1038, 1186]",SJNJ.tsv
that then,2,165,"[76, 165]",SJNJ.tsv
pound,1,766,"[93, 127, 466, 598, 632, 661, 751, 757, 761, 763, 766, 792, 800, 1039, 1040, 1043, 1044, 1046, 1047, 1471]",SJNJ.tsv
they're not,2,159,"[97, 159, 444, 1139, 1473, 1475]",SJNJ.tsv
boat,1,103,"[99, 101, 102, 103]",SJNJ.tsv
in there and,3,134,"[99, 134]",SJNJ.tsv
be a director,3,107,"[104, 107]",SJNJ.tsv
director,1,107,"[104, 107, 111]",SJNJ.tsv
a director,2,111,"[104, 111]",SJNJ.tsv
ever,1,958,"[112, 731, 958, 1119, 1121, 1153, 1236, 1341]",SJNJ.tsv
right on,2,123,"[4, 123, 355, 751]",SJNJ.tsv
in the front,3,820,"[123, 517, 820]",SJNJ.tsv
them in the,3,124,"[50, 124, 887]",SJNJ.tsv
it i,2,797,"[129, 661, 797, 847, 925, 1241, 1341, 1507]",SJNJ.tsv
oi,1,610,"[131, 610, 989]",SJNJ.tsv
like to,2,132,"[103, 132]",SJNJ.tsv
it be so,3,133,"[109, 133]",SJNJ.tsv
head,1,149,"[148, 149, 314, 318, 864, 881, 1065, 1469]",SJNJ.tsv
very cliquey,2,152,"[151, 152, 159]",SJNJ.tsv
i'm not,2,171,"[161, 163, 165, 171, 925, 938, 1227]",SJNJ.tsv
i'm not a big drinker,5,171,"[165, 171]",SJNJ.tsv
i can't,2,198,"[81, 198, 310, 847, 910]",SJNJ.tsv
pubs,1,198,"[163, 169, 198, 289]",SJNJ.tsv
hello,1,209,"[200, 209, 1136]",SJNJ.tsv
and his,2,206,"[109, 206, 652, 657]",SJNJ.tsv
oh right,2,784,"[244, 784, 846, 1034]",SJNJ.tsv
they've get,2,258,"[59, 165, 258, 260, 279, 488, 546, 594, 677, 697, 725, 746, 1025]",SJNJ.tsv
it out,2,314,"[52, 314, 893]",SJNJ.tsv
stop,1,1054,"[314, 378, 703, 1054, 1112]",SJNJ.tsv
yeah he,2,316,"[74, 316, 1106]",SJNJ.tsv
around the,2,316,"[143, 316, 731]",SJNJ.tsv
's,1,1039,"[318, 825, 1039]",SJNJ.tsv
light,1,320,"[74, 320, 751]",SJNJ.tsv
be so,2,347,"[109, 347, 1057]",SJNJ.tsv
you do,2,365,"[65, 365, 844, 973, 1063, 1355, 1427]",SJNJ.tsv
in this,2,435,"[241, 422, 435, 473, 661, 723, 782]",SJNJ.tsv
not a,2,444,"[165, 444, 790, 1469]",SJNJ.tsv
of these,2,698,"[444, 549, 698, 700, 862]",SJNJ.tsv
and a,2,1039,"[448, 464, 634, 1039, 1044, 1046, 1247, 1282, 1419]",SJNJ.tsv
only get,2,771,"[451, 771]",SJNJ.tsv
lose,1,1039,"[464, 783, 1039, 1047, 1054, 1077, 1172, 1175, 1183, 1234, 1249]",SJNJ.tsv
them in,2,473,"[50, 124, 473, 838, 886]",SJNJ.tsv
be do,2,771,"[473, 771, 980, 1259, 1427, 1477]",SJNJ.tsv
cold,1,511,"[74, 77, 511]",SJNJ.tsv
you can have,3,582,"[50, 582, 1192]",SJNJ.tsv
yeah no,2,622,"[136, 622, 1168]",SJNJ.tsv
his house,2,652,"[109, 652, 657]",SJNJ.tsv
give him,2,1112,"[659, 1112]",SJNJ.tsv
not really,2,668,"[161, 163, 668, 670]",SJNJ.tsv
thank you,2,691,"[134, 691, 776, 1475]",SJNJ.tsv
thank,1,691,"[136, 691, 1475]",SJNJ.tsv
never,1,711,"[143, 711, 961, 1122, 1489]",SJNJ.tsv
right on the,3,751,"[4, 751]",SJNJ.tsv
whether,1,757,"[111, 757, 794]",SJNJ.tsv
cos i,2,775,"[54, 775]",SJNJ.tsv
water,1,783,"[782, 783]",SJNJ.tsv
three,1,845,"[806, 845, 857, 968, 1039, 1040, 1043, 1044, 1046]",SJNJ.tsv
that one,2,810,"[143, 810, 820, 951, 1489]",SJNJ.tsv
what do you fancy,4,827,"[134, 827]",SJNJ.tsv
fancy,1,829,"[134, 829]",SJNJ.tsv
be he,2,1107,"[861, 1107]",SJNJ.tsv
when i,2,875,"[74, 875, 923, 927, 959, 967, 972, 1531]",SJNJ.tsv
and a half,3,1039,"[875, 1039, 1040, 1043, 1044, 1046]",SJNJ.tsv
on in,2,864,"[74, 864, 881]",SJNJ.tsv
i think i,3,883,"[52, 771, 883, 953, 1547]",SJNJ.tsv
i've only,2,885,"[771, 885]",SJNJ.tsv
i'd,1,887,"[103, 887, 961, 1027, 1029, 1210, 1425]",SJNJ.tsv
see people,2,897,"[159, 897]",SJNJ.tsv
a bite of,3,903,"[165, 903]",SJNJ.tsv
bite of,2,903,"[902, 903]",SJNJ.tsv
foil,1,903,"[902, 903]",SJNJ.tsv
dish,1,905,"[109, 905]",SJNJ.tsv
go like that and,4,923,"[109, 923]",SJNJ.tsv
answer,1,1104,"[929, 931, 935, 1104, 1112, 1157]",SJNJ.tsv
the answer,2,1112,"[929, 931, 935, 1112]",SJNJ.tsv
i know you,3,953,"[65, 953]",SJNJ.tsv
and when,2,967,"[109, 967, 1224]",SJNJ.tsv
in that,2,973,"[820, 898, 973, 1131]",SJNJ.tsv
three and a half pound,5,1040,"[1039, 1040, 1043, 1044, 1046]",SJNJ.tsv
you didn't,2,1104,"[1051, 1104, 1427, 1543]",SJNJ.tsv
carry on,2,1057,"[138, 1057]",SJNJ.tsv
victorian,1,1107,"[1101, 1107, 1108, 1238, 1244]",SJNJ.tsv
answer that,2,1106,"[1104, 1106]",SJNJ.tsv
don't you,2,1127,"[74, 188, 213, 898, 1127, 1322, 1559]",SJNJ.tsv
can't do,2,1129,"[847, 1129]",SJNJ.tsv
to me,2,1025,"[134, 1025, 1179]",SJNJ.tsv
shall,1,1186,"[902, 1186]",SJNJ.tsv
no i think,3,1253,"[52, 1117, 1146, 1253, 1502]",SJNJ.tsv
it i don't,3,1341,"[797, 847, 1341]",SJNJ.tsv
er when,2,1394,"[74, 1394]",SJNJ.tsv
yeah but you,3,1402,"[107, 1402]",SJNJ.tsv
that go,2,1412,"[818, 1412]",SJNJ.tsv
the front,2,1414,"[820, 1414]",SJNJ.tsv
oh you,2,1475,"[50, 1475]",SJNJ.tsv
with this,2,902,"[82, 539, 902, 1515]",SJNJ.tsv
i think i be,4,1547,"[771, 1547]",SJNJ.tsv
stand in,2,264,"[1, 264]",SJNJ.tsv
of you,2,264,"[1, 264, 725, 985]",SJNJ.tsv
and just,2,336,"[1, 336, 982, 1029]",SJNJ.tsv
mm no,2,658,"[1, 658]",SJNJ.tsv
always,1,1013,"[1, 3, 39, 59, 95, 125, 544, 957, 961, 1003, 1013, 1025, 1029, 1146, 1208, 1237]",SJNJ.tsv
into the,2,1025,"[1, 511, 1025, 1062]",SJNJ.tsv
spot,1,1192,"[1, 727, 1192]",SJNJ.tsv
then i,2,1331,"[1, 993, 1331]",SJNJ.tsv
yeah i'm,2,1558,"[1, 1558]",SJNJ.tsv
wait,1,264,"[3, 264]",SJNJ.tsv
basically,1,1029,"[14, 1029]",SJNJ.tsv
at the bar,3,264,"[16, 264]",SJNJ.tsv
at the,2,264,"[16, 264, 314, 446, 530, 616, 891, 895, 1507]",SJNJ.tsv
of beers,2,687,"[16, 687]",SJNJ.tsv
keep,1,328,"[18, 21, 124, 131, 328, 566]",SJNJ.tsv
class,1,1244,"[18, 1244]",SJNJ.tsv
a certain,2,1368,"[18, 21, 1368, 1381, 1390]",SJNJ.tsv
what the,2,360,"[19, 37, 360]",SJNJ.tsv
ale,1,1560,"[23, 1560]",SJNJ.tsv
lagers,1,26,"[25, 26]",SJNJ.tsv
america,1,370,"[27, 370, 1083, 1085, 1088]",SJNJ.tsv
hand,1,1185,"[27, 601, 775, 985, 1185, 1255]",SJNJ.tsv
produce,1,1482,"[27, 119, 1479, 1482, 1484]",SJNJ.tsv
cos that's,2,1062,"[29, 933, 1062]",SJNJ.tsv
fifty,1,766,"[32, 127, 757, 766, 810, 816, 1471]",SJNJ.tsv
see the,2,420,"[34, 420, 444, 517, 961, 1261, 1463]",SJNJ.tsv
where they,2,420,"[34, 420, 446]",SJNJ.tsv
all this,2,746,"[34, 566, 746, 1269]",SJNJ.tsv
the people,2,736,"[37, 736]",SJNJ.tsv
to come,2,488,"[39, 488]",SJNJ.tsv
be always,2,1025,"[39, 961, 1003, 1025]",SJNJ.tsv
orange beer,2,45,"[42, 45, 46]",SJNJ.tsv
well there's,2,898,"[42, 898, 1170, 1245, 1462]",SJNJ.tsv
he be,2,980,"[44, 104, 112, 123, 125, 129, 132, 314, 316, 513, 519, 553, 851, 861, 980, 982, 986, 1537]",SJNJ.tsv
orange,1,57,"[45, 57]",SJNJ.tsv
lot of things,3,420,"[57, 420]",SJNJ.tsv
a couple of,3,687,"[57, 687, 1044, 1124, 1247, 1419]",SJNJ.tsv
you know you,3,718,"[57, 718, 1014, 1079, 1355]",SJNJ.tsv
go out,2,978,"[57, 978, 1063, 1344, 1558]",SJNJ.tsv
it that,2,992,"[57, 729, 992, 1462]",SJNJ.tsv
this to,2,1025,"[57, 1025]",SJNJ.tsv
like and,2,1025,"[57, 1025]",SJNJ.tsv
i'll have,2,1113,"[57, 1113]",SJNJ.tsv
that to,2,1168,"[57, 825, 1168]",SJNJ.tsv
say if,2,1331,"[57, 1331, 1344]",SJNJ.tsv
and there's,2,1377,"[57, 101, 124, 129, 1377]",SJNJ.tsv
run,1,204,"[59, 204, 248, 336, 1157]",SJNJ.tsv
guy,1,291,"[59, 99, 114, 119, 123, 124, 291, 320, 466, 507, 511, 851, 986]",SJNJ.tsv
them they've get,3,546,"[59, 546]",SJNJ.tsv
a new,2,1366,"[59, 1366]",SJNJ.tsv
and there's a,3,1377,"[59, 1377]",SJNJ.tsv
strong,1,357,"[62, 357]",SJNJ.tsv
try to make a,4,486,"[62, 486]",SJNJ.tsv
try,1,872,"[62, 119, 129, 314, 872, 992, 1089]",SJNJ.tsv
he he,2,978,"[62, 851, 857, 978]",SJNJ.tsv
all the,2,1271,"[62, 124, 446, 448, 879, 953, 993, 1059, 1089, 1271, 1414, 1427]",SJNJ.tsv
this one,2,288,"[71, 288]",SJNJ.tsv
road,1,722,"[71, 244, 314, 320, 722, 1157]",SJNJ.tsv
the back,2,1025,"[71, 260, 444, 479, 484, 1025]",SJNJ.tsv
what's that,2,1105,"[76, 1105, 1125]",SJNJ.tsv
then my,2,1331,"[76, 1331]",SJNJ.tsv
there's no,2,88,"[80, 88, 1462]",SJNJ.tsv
you be there,3,190,"[80, 190]",SJNJ.tsv
please,1,687,"[80, 132, 687, 993, 999, 1001]",SJNJ.tsv
shout,1,616,"[83, 616]",SJNJ.tsv
just go,2,372,"[85, 372]",SJNJ.tsv
and the,2,392,"[85, 131, 133, 279, 392, 609, 680, 929, 972, 1021, 1071, 1171, 1172, 1268, 1531, 1540]",SJNJ.tsv
up and,2,1310,"[85, 125, 129, 131, 1310, 1475, 1547]",SJNJ.tsv
well and,2,552,"[93, 552, 973, 1331]",SJNJ.tsv
no well,2,793,"[93, 793, 795, 1457, 1519]",SJNJ.tsv
it's two,2,845,"[93, 845]",SJNJ.tsv
you and you,3,188,"[97, 188]",SJNJ.tsv
these people,2,422,"[97, 422, 444, 473, 549]",SJNJ.tsv
right and,2,1277,"[97, 1277]",SJNJ.tsv
make a,2,486,"[99, 314, 486]",SJNJ.tsv
i've get,2,726,"[99, 102, 206, 661, 726, 761, 912, 936, 943, 1353, 1559]",SJNJ.tsv
rich,1,766,"[99, 766]",SJNJ.tsv
i've i've get,3,936,"[99, 936]",SJNJ.tsv
way,1,1072,"[99, 123, 369, 425, 519, 544, 729, 953, 1072, 1238, 1253, 1301]",SJNJ.tsv
all that,2,328,"[101, 173, 328, 825, 1204, 1416]",SJNJ.tsv
must be a,3,564,"[101, 564]",SJNJ.tsv
say why,2,1029,"[101, 601, 1029]",SJNJ.tsv
say i've,2,490,"[102, 490]",SJNJ.tsv
of go,2,330,"[104, 330]",SJNJ.tsv
a company,2,589,"[104, 589]",SJNJ.tsv
he be the,3,1537,"[104, 1537]",SJNJ.tsv
interest,1,936,"[112, 935, 936, 938, 970]",SJNJ.tsv
the egg,2,115,"[114, 115, 119, 124]",SJNJ.tsv
egg,1,117,"[115, 117]",SJNJ.tsv
like the,2,360,"[119, 360, 396]",SJNJ.tsv
try to,2,486,"[119, 129, 314, 486, 1089]",SJNJ.tsv
to think,2,1113,"[119, 1113]",SJNJ.tsv
old,1,1190,"[121, 595, 1149, 1190, 1509]",SJNJ.tsv
wear,1,332,"[123, 332, 695, 1282]",SJNJ.tsv
you and,2,188,"[124, 188]",SJNJ.tsv
make them,2,455,"[124, 455]",SJNJ.tsv
know that,2,560,"[124, 544, 560, 719, 921]",SJNJ.tsv
oh he,2,642,"[124, 642, 1537]",SJNJ.tsv
reason,1,564,"[125, 564, 1169]",SJNJ.tsv
and i think,3,726,"[125, 726, 873, 881]",SJNJ.tsv
french,1,968,"[125, 959, 967, 968, 973, 993, 999, 1247, 1499, 1502, 1507, 1511, 1513]",SJNJ.tsv
he have,2,982,"[125, 127, 513, 982, 986]",SJNJ.tsv
and he have,3,986,"[125, 986]",SJNJ.tsv
last night,2,1044,"[125, 1044]",SJNJ.tsv
i think he,3,1124,"[125, 857, 1124]",SJNJ.tsv
you know not,3,1146,"[125, 427, 1146, 1227]",SJNJ.tsv
not just,2,1160,"[125, 427, 477, 1160]",SJNJ.tsv
no he,2,1122,"[127, 1122]",SJNJ.tsv
it have go,3,1168,"[127, 1168]",SJNJ.tsv
so it's,2,1208,"[127, 761, 1208]",SJNJ.tsv
the music,2,129,"[82, 129, 889]",SJNJ.tsv
with them,2,546,"[129, 546]",SJNJ.tsv
shop,1,546,"[129, 546, 838]",SJNJ.tsv
sound,1,714,"[129, 714, 904, 1370, 1501]",SJNJ.tsv
of his,2,868,"[129, 314, 868]",SJNJ.tsv
it sound like,3,906,"[129, 906]",SJNJ.tsv
pick up,2,992,"[129, 961, 973, 992]",SJNJ.tsv
them and,2,1029,"[129, 661, 879, 1029]",SJNJ.tsv
get it,2,1370,"[131, 314, 677, 680, 1353, 1370, 1383]",SJNJ.tsv
and say,2,1444,"[131, 1038, 1444, 1475]",SJNJ.tsv
be say,2,370,"[132, 370, 740, 747, 997, 1062, 1162]",SJNJ.tsv
would you,2,687,"[132, 687, 731, 975]",SJNJ.tsv
be say to,3,1062,"[132, 1062]",SJNJ.tsv
watch it,2,420,"[133, 420]",SJNJ.tsv
language,1,958,"[133, 958, 959, 972, 994, 1012]",SJNJ.tsv
no it's,2,262,"[140, 262, 531]",SJNJ.tsv
in er,2,330,"[140, 330]",SJNJ.tsv
street,1,338,"[140, 314, 316, 318, 338, 1089, 1202]",SJNJ.tsv
side of,2,396,"[142, 314, 396]",SJNJ.tsv
and look,2,1185,"[171, 1185, 1405]",SJNJ.tsv
i can,2,486,"[196, 486, 618, 873, 885, 895, 1096, 1116, 1181, 1331]",SJNJ.tsv
can remember,2,940,"[196, 940, 1116]",SJNJ.tsv
can you,2,497,"[198, 497, 1001, 1149, 1236]",SJNJ.tsv
us and,2,380,"[206, 380]",SJNJ.tsv
and no,2,1031,"[206, 1031]",SJNJ.tsv
just sit,2,1025,"[208, 1025, 1092, 1162]",SJNJ.tsv
we're just,2,1212,"[208, 1212]",SJNJ.tsv
about that,2,1113,"[225, 661, 812, 1113]",SJNJ.tsv
what do we do,4,241,"[228, 241]",SJNJ.tsv
either,1,1185,"[238, 1185]",SJNJ.tsv
could,1,420,"[244, 420, 719, 737, 797, 798, 875, 877, 885, 893, 919, 953, 961, 965, 985, 1236, 1405, 1407]",SJNJ.tsv
table,1,293,"[260, 293]",SJNJ.tsv
it's like,2,380,"[260, 380, 398, 568, 642, 765, 816, 943, 949, 1232, 1536]",SJNJ.tsv
yeah and it's,3,558,"[260, 558, 1125]",SJNJ.tsv
get the,2,693,"[279, 451, 609, 684, 693, 823, 829]",SJNJ.tsv
park,1,928,"[286, 661, 663, 751, 928]",SJNJ.tsv
there's not,2,530,"[289, 530, 531, 549, 1170, 1316]",SJNJ.tsv
cock out,2,308,"[185, 308]",SJNJ.tsv
but you get,3,1244,"[308, 1244]",SJNJ.tsv
saw,1,314,"[230, 314]",SJNJ.tsv
be wait at the,4,314,"[264, 314]",SJNJ.tsv
on their,2,355,"[314, 355, 486]",SJNJ.tsv
he get,2,642,"[314, 521, 642]",SJNJ.tsv
obviously,1,940,"[314, 940, 1010, 1547]",SJNJ.tsv
with people,2,982,"[314, 982]",SJNJ.tsv
and try,2,992,"[314, 992]",SJNJ.tsv
on the other,3,1185,"[314, 1185]",SJNJ.tsv
so i,2,357,"[318, 357, 761, 1027, 1238]",SJNJ.tsv
side,1,396,"[318, 396]",SJNJ.tsv
towards,1,492,"[318, 492, 779]",SJNJ.tsv
police,1,1175,"[318, 623, 625, 680, 1175]",SJNJ.tsv
syria,1,357,"[347, 357]",SJNJ.tsv
of thing you,3,992,"[347, 992]",SJNJ.tsv
it you know,3,1444,"[347, 761, 921, 1444]",SJNJ.tsv
which one,2,351,"[144, 351]",SJNJ.tsv
un,1,966,"[351, 966]",SJNJ.tsv
at each other's throats,4,392,"[354, 392]",SJNJ.tsv
war,1,488,"[354, 365, 488, 1308]",SJNJ.tsv
area,1,362,"[330, 362]",SJNJ.tsv
that it's,2,560,"[362, 560, 701, 1071, 1091, 1092]",SJNJ.tsv
so what be you,4,664,"[365, 664]",SJNJ.tsv
mm mm,2,1090,"[375, 1090, 1201, 1203, 1302, 1486, 1535]",SJNJ.tsv
and that's why,3,401,"[360, 401, 927, 1353]",SJNJ.tsv
come from,2,401,"[385, 401, 420]",SJNJ.tsv
in england,2,401,"[398, 401, 1088]",SJNJ.tsv
they wouldn't,2,488,"[401, 488]",SJNJ.tsv
take,1,403,"[215, 403, 429, 517, 566, 623, 634, 657, 1147, 1153, 1162, 1385, 1414, 1511]",SJNJ.tsv
world,1,1308,"[403, 1063, 1083, 1308]",SJNJ.tsv
their own,2,486,"[405, 459, 466, 473, 486]",SJNJ.tsv
come here,2,488,"[405, 488, 1029]",SJNJ.tsv
but i,2,423,"[90, 420, 423, 425, 712, 740, 879, 885, 893, 931, 936, 961, 965, 970, 1185, 1238, 1341, 1547]",SJNJ.tsv
but i don't,3,1185,"[423, 425, 1185, 1238]",SJNJ.tsv
i don't think,3,425,"[6, 425, 560, 727, 1072, 1088, 1238]",SJNJ.tsv
they you know,3,916,"[425, 439, 479, 618, 916]",SJNJ.tsv
think they,2,1025,"[425, 1025]",SJNJ.tsv
in luton,2,427,"[392, 412, 427]",SJNJ.tsv
muslims,1,427,"[396, 427, 544]",SJNJ.tsv
now the,2,429,"[82, 429, 723]",SJNJ.tsv
throat,1,1025,"[431, 1025]",SJNJ.tsv
foreigners,1,433,"[330, 433, 544, 553]",SJNJ.tsv
they're say,2,1331,"[435, 1331]",SJNJ.tsv
for them,2,1385,"[437, 661, 1385]",SJNJ.tsv
long,1,742,"[441, 742, 1087]",SJNJ.tsv
race,1,468,"[444, 468]",SJNJ.tsv
they they've,2,488,"[444, 488, 594]",SJNJ.tsv
about the,2,1062,"[444, 1062, 1439]",SJNJ.tsv
the garage,2,447,"[446, 447, 448, 451]",SJNJ.tsv
use to have,3,1025,"[446, 1025]",SJNJ.tsv
the back of,3,1025,"[446, 1025]",SJNJ.tsv
and there be one,4,448,"[332, 448]",SJNJ.tsv
garage,1,448,"[447, 448]",SJNJ.tsv
live in a,3,589,"[448, 589, 1308]",SJNJ.tsv
bloody,1,824,"[451, 810, 824, 1469]",SJNJ.tsv
look after,2,490,"[461, 479, 490]",SJNJ.tsv
lose their,2,1172,"[464, 1172, 1175]",SJNJ.tsv
of work,2,1390,"[464, 636, 1390]",SJNJ.tsv
in this country,3,473,"[422, 473, 723]",SJNJ.tsv
though be,2,473,"[468, 473]",SJNJ.tsv
down and,2,1092,"[473, 823, 885, 1092]",SJNJ.tsv
know it's,2,942,"[477, 568, 929, 942, 1014, 1232, 1536]",SJNJ.tsv
english,1,998,"[477, 517, 544, 995, 997, 998, 1001, 1501]",SJNJ.tsv
but it doesn't,3,484,"[422, 484]",SJNJ.tsv
clever,1,986,"[484, 986]",SJNJ.tsv
if you're,2,489,"[486, 489, 490, 729, 786, 973]",SJNJ.tsv
or if,2,489,"[488, 489, 609]",SJNJ.tsv
full,1,507,"[82, 507]",SJNJ.tsv
i i didn't,3,970,"[507, 970]",SJNJ.tsv
week,1,978,"[507, 757, 851, 978, 1040, 1043, 1044, 1046, 1047]",SJNJ.tsv
be tell me,3,1025,"[507, 1025]",SJNJ.tsv
his face,2,839,"[511, 839]",SJNJ.tsv
what about,2,515,"[82, 515]",SJNJ.tsv
say what,2,740,"[515, 740]",SJNJ.tsv
front of,2,517,"[264, 517]",SJNJ.tsv
where you,2,517,"[291, 517, 582, 718, 862, 1131]",SJNJ.tsv
you mean,2,777,"[517, 717, 777]",SJNJ.tsv
both side,2,527,"[396, 527]",SJNJ.tsv
sense,1,1113,"[527, 529, 647, 1113]",SJNJ.tsv
no but,2,550,"[531, 550, 622, 645, 720, 738, 740, 1197, 1463]",SJNJ.tsv
stupid,1,560,"[531, 560, 1159]",SJNJ.tsv
can say,2,1088,"[531, 1088]",SJNJ.tsv
letter,1,1548,"[531, 1548]",SJNJ.tsv
regard,1,541,"[540, 541]",SJNJ.tsv
years,1,544,"[82, 544, 642, 968, 978, 1536]",SJNJ.tsv
radical,1,544,"[328, 544]",SJNJ.tsv
this country,2,544,"[422, 544]",SJNJ.tsv
most people,2,740,"[544, 740, 1341]",SJNJ.tsv
the last,2,841,"[544, 841, 955, 972, 1097, 1489]",SJNJ.tsv
for the,2,1379,"[544, 829, 1379, 1409]",SJNJ.tsv
not like,2,549,"[360, 396, 549]",SJNJ.tsv
certain,1,1368,"[551, 609, 715, 943, 1010, 1101, 1114, 1116, 1147, 1368, 1381, 1390]",SJNJ.tsv
work in,2,1390,"[553, 1390]",SJNJ.tsv
with all,2,1271,"[566, 1271]",SJNJ.tsv
cos you're you,3,990,"[568, 990]",SJNJ.tsv
that's just,2,570,"[88, 195, 372, 570]",SJNJ.tsv
go on,2,570,"[88, 570, 684, 851, 864, 881, 987, 1066, 1092]",SJNJ.tsv
on than,2,1192,"[570, 1192]",SJNJ.tsv
worse,1,1210,"[570, 1125, 1210, 1214]",SJNJ.tsv
to do it,3,1139,"[572, 875, 1055, 1139]",SJNJ.tsv
get away with,3,642,"[577, 642, 1101, 1536]",SJNJ.tsv
reward,1,1310,"[580, 584, 657, 1310]",SJNJ.tsv
sit on,2,595,"[293, 595, 1065]",SJNJ.tsv
each other's,2,595,"[392, 595]",SJNJ.tsv
board,1,1162,"[595, 1162]",SJNJ.tsv
what it,2,1548,"[595, 927, 1548]",SJNJ.tsv
give me a,3,1308,"[598, 1016, 1308]",SJNJ.tsv
give you,2,1356,"[598, 640, 1356]",SJNJ.tsv
well what,2,601,"[239, 241, 601]",SJNJ.tsv
say we,2,601,"[589, 601]",SJNJ.tsv
have your,2,675,"[601, 675]",SJNJ.tsv
you've go,2,720,"[601, 720]",SJNJ.tsv
be we,2,822,"[601, 822]",SJNJ.tsv
the best,2,1072,"[601, 603, 1072]",SJNJ.tsv
fail,1,603,"[589, 594, 603, 1519]",SJNJ.tsv
well if,2,777,"[603, 777]",SJNJ.tsv
why do,2,1029,"[603, 1029]",SJNJ.tsv
if they're,2,609,"[488, 492, 609, 897, 1185]",SJNJ.tsv
up to,2,611,"[336, 611, 680, 1185]",SJNJ.tsv
it's these,2,618,"[73, 618, 742]",SJNJ.tsv
top,1,618,"[328, 618]",SJNJ.tsv
and they don't,3,621,"[620, 621]",SJNJ.tsv
don't have to,3,1313,"[620, 1313]",SJNJ.tsv
no no but,3,720,"[622, 720]",SJNJ.tsv
serious,1,623,"[357, 623, 757, 1149]",SJNJ.tsv
find that,2,910,"[623, 910]",SJNJ.tsv
that be there,3,628,"[420, 628]",SJNJ.tsv
on it,2,736,"[638, 736]",SJNJ.tsv
what you've,2,1187,"[638, 1057, 1187, 1534]",SJNJ.tsv
it say,2,1548,"[638, 1545, 1548]",SJNJ.tsv
high,1,640,"[293, 640, 951, 1249]",SJNJ.tsv
step,1,742,"[640, 742]",SJNJ.tsv
not not,2,1160,"[640, 1160]",SJNJ.tsv
no but it,3,645,"[550, 645]",SJNJ.tsv
where a,2,649,"[330, 385, 649]",SJNJ.tsv
it to,2,734,"[654, 734]",SJNJ.tsv
they'd,1,1027,"[654, 739, 1027]",SJNJ.tsv
drug,1,1484,"[654, 657, 1484]",SJNJ.tsv
they won't,2,657,"[490, 657]",SJNJ.tsv
who's be,2,710,"[657, 710]",SJNJ.tsv
yeah it's a,3,661,"[390, 661]",SJNJ.tsv
say a,2,664,"[661, 664]",SJNJ.tsv
speed,1,664,"[661, 664, 761, 917, 919]",SJNJ.tsv
notice,1,744,"[661, 744]",SJNJ.tsv
well he,2,978,"[661, 978, 986]",SJNJ.tsv
fine,1,1117,"[661, 751, 761, 786, 792, 800, 1117]",SJNJ.tsv
so what,2,664,"[663, 664, 753, 761, 1507]",SJNJ.tsv
a mean,2,665,"[664, 665]",SJNJ.tsv
mean test,2,665,"[664, 665, 749, 761, 766, 768, 777]",SJNJ.tsv
they know,2,672,"[560, 672, 746]",SJNJ.tsv
link,1,674,"[357, 674, 680, 912]",SJNJ.tsv
work with,2,677,"[546, 677]",SJNJ.tsv
doesn't it,2,677,"[550, 677, 938]",SJNJ.tsv
to their,2,680,"[546, 680, 1153, 1167]",SJNJ.tsv
it it's,2,740,"[680, 740, 938, 1077]",SJNJ.tsv
the police have,3,1175,"[680, 1175]",SJNJ.tsv
whisky,1,824,"[684, 823, 824, 1374, 1559, 1560]",SJNJ.tsv
yeah go on,3,1066,"[684, 1066]",SJNJ.tsv
the towel,2,695,"[693, 695]",SJNJ.tsv
i mean it,3,906,"[697, 906, 1194, 1507]",SJNJ.tsv
they can,2,910,"[701, 727, 910, 1383, 1385]",SJNJ.tsv
just like,2,940,"[701, 940]",SJNJ.tsv
get an,2,703,"[488, 703]",SJNJ.tsv
mean you've,2,717,"[470, 717, 1185]",SJNJ.tsv
what you,2,886,"[717, 812, 886, 1063, 1129, 1269, 1355, 1542]",SJNJ.tsv
gotta be,2,1062,"[717, 1062]",SJNJ.tsv
but the,2,719,"[396, 719, 806, 1197, 1341]",SJNJ.tsv
orwellian,1,719,"[714, 719]",SJNJ.tsv
use it,2,990,"[719, 990, 1534]",SJNJ.tsv
the police,2,1175,"[719, 1175]",SJNJ.tsv
yeah go,2,1066,"[721, 1066]",SJNJ.tsv
i think we're,3,1308,"[721, 1308]",SJNJ.tsv
you've get a,3,1128,"[723, 1128]",SJNJ.tsv
you're a,2,906,"[729, 906]",SJNJ.tsv
