Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
put them up,3,640,[640],[639],SXSM.tsv,S0529,S0530
the wall,2,825,[640],[825],SXSM.tsv,S0529,S0530
want a,2,642,[642],[137],SXSM.tsv,S0529,S0530
cat in,2,642,[642],[334],SXSM.tsv,S0529,S0530
be there,2,642,"[642, 886, 1019]","[509, 1084]",SXSM.tsv,S0529,S0530
be there a,3,1084,[642],[1084],SXSM.tsv,S0529,S0530
i actually,2,651,"[651, 1097]",[99],SXSM.tsv,S0529,S0530
awful,1,829,"[653, 732]",[829],SXSM.tsv,S0529,S0530
ways,1,894,[653],[894],SXSM.tsv,S0529,S0530
i quite,2,657,[657],[165],SXSM.tsv,S0529,S0530
i like,2,657,[657],"[402, 496, 705, 775, 783]",SXSM.tsv,S0529,S0530
i quite like,3,657,[657],[654],SXSM.tsv,S0529,S0530
one be,2,709,[657],[709],SXSM.tsv,S0529,S0530
yeah i like,3,775,[657],[775],SXSM.tsv,S0529,S0530
quite like,2,1223,[657],[1223],SXSM.tsv,S0529,S0530
name,1,737,"[659, 758, 858]","[737, 765, 783, 786]",SXSM.tsv,S0529,S0530
face,1,1126,"[659, 1059, 1305]",[1126],SXSM.tsv,S0529,S0530
if it's,2,664,[664],[205],SXSM.tsv,S0529,S0530
business,1,674,[674],[673],SXSM.tsv,S0529,S0530
what do,2,676,"[676, 752]",[406],SXSM.tsv,S0529,S0530
look like a book,4,682,[682],[681],SXSM.tsv,S0529,S0530
a book,2,1152,"[682, 1001]",[1152],SXSM.tsv,S0529,S0530
it now,2,1165,"[682, 1182]",[1165],SXSM.tsv,S0529,S0530
begin,1,684,[684],[168],SXSM.tsv,S0529,S0530
full,1,1072,[686],[1072],SXSM.tsv,S0529,S0530
another,1,1315,[686],[1315],SXSM.tsv,S0529,S0530
me like,2,690,[690],"[262, 345, 358]",SXSM.tsv,S0529,S0530
first,1,690,[690],[351],SXSM.tsv,S0529,S0530
be like er,3,692,[692],[345],SXSM.tsv,S0529,S0530
be you sure,3,692,[692],[596],SXSM.tsv,S0529,S0530
right,1,694,"[694, 760, 1272]","[75, 436, 1291]",SXSM.tsv,S0529,S0530
mean the,2,694,"[694, 1316]",[345],SXSM.tsv,S0529,S0530
person,1,694,"[694, 730]","[396, 667, 879, 1193]",SXSM.tsv,S0529,S0530
the whole,2,700,"[700, 1230]","[464, 1229]",SXSM.tsv,S0529,S0530
no it's,2,908,"[706, 1055]",[908],SXSM.tsv,S0529,S0530
a lot of,3,708,"[708, 1015]","[33, 177, 181]",SXSM.tsv,S0529,S0530
school,1,708,[708],"[64, 177]",SXSM.tsv,S0529,S0530
lot of,2,708,"[708, 1015, 1164]",[381],SXSM.tsv,S0529,S0530
up it's,2,708,[708],[503],SXSM.tsv,S0529,S0530
last day of school,4,713,[708],[713],SXSM.tsv,S0529,S0530
the last,2,920,"[708, 910]",[920],SXSM.tsv,S0529,S0530
guess,1,1249,[712],[1249],SXSM.tsv,S0529,S0530
actually think,2,714,[714],[99],SXSM.tsv,S0529,S0530
i mean i don't,4,898,[714],[898],SXSM.tsv,S0529,S0530
i don't actually,3,1199,"[714, 1236]",[1199],SXSM.tsv,S0529,S0530
how many,2,1044,"[726, 1019]",[1044],SXSM.tsv,S0529,S0530
give me,2,728,[728],"[470, 472, 474]",SXSM.tsv,S0529,S0530
before we,2,977,[728],[977],SXSM.tsv,S0529,S0530
be great,2,1139,[728],[1139],SXSM.tsv,S0529,S0530
like one,2,1022,[732],[1022],SXSM.tsv,S0529,S0530
horoscope,1,735,[734],[735],SXSM.tsv,S0529,S0530
what it,2,736,[736],[85],SXSM.tsv,S0529,S0530
well not,2,738,[738],[191],SXSM.tsv,S0529,S0530
link,1,738,[738],[737],SXSM.tsv,S0529,S0530
ruby,1,742,"[742, 744]","[739, 741, 743]",SXSM.tsv,S0529,S0530
definitely,1,744,[744],"[360, 375, 608, 1030]",SXSM.tsv,S0529,S0530
read,1,752,"[752, 914, 917, 931, 937, 976, 981, 991, 995, 1155]","[641, 918, 920, 922, 924, 934, 958, 977, 979, 980, 984, 1156, 1287, 948]",SXSM.tsv,S0529,S0530
you read,2,948,[752],[948],SXSM.tsv,S0529,S0530
all this,2,982,[752],[982],SXSM.tsv,S0529,S0530
zinc,1,757,[756],[757],SXSM.tsv,S0529,S0530
do they,2,758,[758],"[515, 1199]",SXSM.tsv,S0529,S0530
shit,1,758,"[758, 838, 850, 919, 983, 1055]","[663, 982]",SXSM.tsv,S0529,S0530
link to,2,758,[758],[737],SXSM.tsv,S0529,S0530
name like,2,765,[758],[765],SXSM.tsv,S0529,S0530
spell,1,765,"[760, 768]","[765, 771, 775]",SXSM.tsv,S0529,S0530
you spell,2,775,[760],[775],SXSM.tsv,S0529,S0530
god so,2,1261,[760],[1261],SXSM.tsv,S0529,S0530
because it's,2,762,[762],[33],SXSM.tsv,S0529,S0530
just think,2,762,[762],"[43, 48, 353, 831]",SXSM.tsv,S0529,S0530
version of,2,827,[762],[827],SXSM.tsv,S0529,S0530
think about it,3,1012,[762],"[1012, 1271, 1295]",SXSM.tsv,S0529,S0530
my my,2,768,[768],[442],SXSM.tsv,S0529,S0530
spell it,2,775,[768],[775],SXSM.tsv,S0529,S0530
forget,1,770,[770],[389],SXSM.tsv,S0529,S0530
up and,2,772,[772],"[353, 614]",SXSM.tsv,S0529,S0530
like with,2,780,[780],[195],SXSM.tsv,S0529,S0530
horrible and,2,780,[780],[671],SXSM.tsv,S0529,S0530
common and horrible and cheap,5,781,[780],[781],SXSM.tsv,S0529,S0530
common,1,781,[780],"[781, 817]",SXSM.tsv,S0529,S0530
oh i,2,782,"[782, 1138, 1161, 1205]","[340, 604, 827, 894]",SXSM.tsv,S0529,S0530
be call,2,788,[787],[788],SXSM.tsv,S0529,S0530
like to be,3,900,[787],[900],SXSM.tsv,S0529,S0530
will be,2,1269,"[791, 1069]",[1269],SXSM.tsv,S0529,S0530
call them,2,793,[793],[205],SXSM.tsv,S0529,S0530
because of,2,795,[795],[452],SXSM.tsv,S0529,S0530
gonna be,2,797,"[797, 1033]","[50, 438, 829, 1008]",SXSM.tsv,S0529,S0530
you will,2,797,[797],[322],SXSM.tsv,S0529,S0530
an old,2,797,[797],[786],SXSM.tsv,S0529,S0530
lady,1,804,"[797, 798, 858]","[804, 855]",SXSM.tsv,S0529,S0530
well you,2,798,[798],[54],SXSM.tsv,S0529,S0530
the end,2,1124,[798],[1124],SXSM.tsv,S0529,S0530
at the end,3,1126,[798],[1126],SXSM.tsv,S0529,S0530
that be a,3,803,[803],"[260, 476]",SXSM.tsv,S0529,S0530
snowman,1,807,[807],[806],SXSM.tsv,S0529,S0530
and play,2,809,[809],[808],SXSM.tsv,S0529,S0530
play,1,879,"[809, 1138]","[879, 883]",SXSM.tsv,S0529,S0530
out the,2,1169,[810],[1169],SXSM.tsv,S0529,S0530
you didn't,2,814,[814],"[137, 265, 273]",SXSM.tsv,S0529,S0530
just hate,2,1279,[814],[1279],SXSM.tsv,S0529,S0530
at christmas,2,819,[819],[33],SXSM.tsv,S0529,S0530
know if,2,819,[819],"[45, 197, 205, 893]",SXSM.tsv,S0529,S0530
if it,2,819,"[819, 1316]",[600],SXSM.tsv,S0529,S0530
do you wanna build a snowman,6,820,[820],[806],SXSM.tsv,S0529,S0530
do you wanna build a,5,821,[820],[821],SXSM.tsv,S0529,S0530
i'm gonna,2,822,"[822, 850]",[99],SXSM.tsv,S0529,S0530
they think,2,830,[830],[467],SXSM.tsv,S0529,S0530
a sequel,2,830,[830],[827],SXSM.tsv,S0529,S0530
cinema,1,855,"[830, 854, 1029, 1055]",[855],SXSM.tsv,S0529,S0530
i just hate,3,1279,[830],[1279],SXSM.tsv,S0529,S0530
like i don't know,4,836,[836],[205],SXSM.tsv,S0529,S0530
be i don't,3,836,[836],[353],SXSM.tsv,S0529,S0530
go and,2,838,[838],"[808, 1158]",SXSM.tsv,S0529,S0530
i don't wanna,3,839,[838],"[839, 898]",SXSM.tsv,S0529,S0530
star war,2,839,"[838, 840, 1015]","[839, 841, 849]",SXSM.tsv,S0529,S0530
come out like,3,1104,"[838, 959, 1087]",[1104],SXSM.tsv,S0529,S0530
everyone's,1,840,[840],[426],SXSM.tsv,S0529,S0530
one's,1,844,[844],[701],SXSM.tsv,S0529,S0530
early,1,846,[846],[799],SXSM.tsv,S0529,S0530
go to,2,848,"[848, 850, 1055]","[209, 336, 861]",SXSM.tsv,S0529,S0530
see that,2,848,"[848, 868]",[707],SXSM.tsv,S0529,S0530
to see that,3,855,"[848, 868]",[855],SXSM.tsv,S0529,S0530
the cinema,2,855,[848],[855],SXSM.tsv,S0529,S0530
go to see,3,1110,"[848, 850]",[1110],SXSM.tsv,S0529,S0530
understand,1,850,"[850, 1029]","[83, 338, 345]",SXSM.tsv,S0529,S0530
to watch,2,850,"[850, 1246]","[170, 650, 1243, 1275]",SXSM.tsv,S0529,S0530
i feel like i'm,4,850,[850],[201],SXSM.tsv,S0529,S0530
watch it,2,850,[850],"[330, 1158]",SXSM.tsv,S0529,S0530
this one,2,850,[850],[715],SXSM.tsv,S0529,S0530
i be never,3,850,[850],[849],SXSM.tsv,S0529,S0530
to see,2,855,"[850, 1055]",[855],SXSM.tsv,S0529,S0530
but i haven't,3,920,[850],[920],SXSM.tsv,S0529,S0530
bore,1,1088,[850],[1088],SXSM.tsv,S0529,S0530
like i didn't,3,1144,[850],[1144],SXSM.tsv,S0529,S0530
wanna see,2,856,[856],"[839, 1269]",SXSM.tsv,S0529,S0530
say like,2,858,[858],[262],SXSM.tsv,S0529,S0530
but it's not,3,858,"[858, 1061]",[681],SXSM.tsv,S0529,S0530
the one,2,859,[858],[859],SXSM.tsv,S0529,S0530
the irish,2,859,[858],[859],SXSM.tsv,S0529,S0530
irish,1,879,[858],[879],SXSM.tsv,S0529,S0530
what's,1,1283,[858],"[1283, 1285, 1315]",SXSM.tsv,S0529,S0530
it's er,2,1082,"[862, 1220]",[1082],SXSM.tsv,S0529,S0530
brooklyn,1,867,[864],[867],SXSM.tsv,S0529,S0530
er have,2,1174,[868],[1174],SXSM.tsv,S0529,S0530
saoirse,1,870,[870],[869],SXSM.tsv,S0529,S0530
wrong,1,872,[872],"[765, 1283]",SXSM.tsv,S0529,S0530
up in,2,876,[876],[203],SXSM.tsv,S0529,S0530
lovely,1,878,[878],"[151, 1114]",SXSM.tsv,S0529,S0530
apprentice,1,888,[888],"[324, 648, 889, 1229, 1312]",SXSM.tsv,S0529,S0530
how long,2,905,[905],[305],SXSM.tsv,S0529,S0530
london,1,905,[905],"[898, 900]",SXSM.tsv,S0529,S0530
from where,2,1185,[905],[1185],SXSM.tsv,S0529,S0530
harry potter,2,911,"[907, 917, 931, 976, 981, 991]","[911, 920, 1000]",SXSM.tsv,S0529,S0530
turn,1,912,"[912, 1125]",[353],SXSM.tsv,S0529,S0530
guy,1,912,[912],[654],SXSM.tsv,S0529,S0530
magic,1,914,[914],[505],SXSM.tsv,S0529,S0530
read the last,3,920,[914],[920],SXSM.tsv,S0529,S0530
read the,2,958,"[914, 931, 937, 976]","[958, 1156]",SXSM.tsv,S0529,S0530
read harry potter,3,920,"[917, 981, 991]",[920],SXSM.tsv,S0529,S0530
haven't read the last two,5,931,[931],[920],SXSM.tsv,S0529,S0530
disgraceful,1,942,[941],[942],SXSM.tsv,S0529,S0530
the film,2,948,"[943, 1039]","[948, 1052]",SXSM.tsv,S0529,S0530
see the,2,1074,[943],[1074],SXSM.tsv,S0529,S0530
it be actually,3,953,[953],[464],SXSM.tsv,S0529,S0530
about it then,3,1271,[953],[1271],SXSM.tsv,S0529,S0530
on a,2,959,[959],"[68, 610, 1152]",SXSM.tsv,S0529,S0530
they they,2,959,[959],"[209, 515, 1297]",SXSM.tsv,S0529,S0530
the day,2,962,[962],[349],SXSM.tsv,S0529,S0530
the book,2,962,"[962, 964]","[958, 1154, 1156]",SXSM.tsv,S0529,S0530
and i i,3,964,[964],[205],SXSM.tsv,S0529,S0530
i saw,2,1154,[964],"[1154, 1295]",SXSM.tsv,S0529,S0530
saw,1,1154,[964],"[1154, 1156, 1295]",SXSM.tsv,S0529,S0530
saw it,2,1156,[964],[1156],SXSM.tsv,S0529,S0530
get upset,2,968,[968],[965],SXSM.tsv,S0529,S0530
mm i,2,970,"[970, 1276]","[654, 658, 837, 898]",SXSM.tsv,S0529,S0530
get more,2,970,[970],"[687, 893]",SXSM.tsv,S0529,S0530
lupin,1,975,[970],[975],SXSM.tsv,S0529,S0530
i can't believe,3,976,[976],"[340, 827]",SXSM.tsv,S0529,S0530
can't believe,2,976,[976],"[460, 843]",SXSM.tsv,S0529,S0530
read the last two,4,976,[976],[920],SXSM.tsv,S0529,S0530
to read,2,981,[981],[924],SXSM.tsv,S0529,S0530
to be honest,3,983,[983],"[126, 155, 324, 523, 542, 984]",SXSM.tsv,S0529,S0530
if you don't,3,987,[987],[48],SXSM.tsv,S0529,S0530
be younger and,3,995,[995],[111],SXSM.tsv,S0529,S0530
and it be,3,995,"[995, 1033, 1055]",[195],SXSM.tsv,S0529,S0530
younger,1,995,[995],[291],SXSM.tsv,S0529,S0530
remember,1,1110,[995],[1110],SXSM.tsv,S0529,S0530
already,1,1010,"[1005, 1218]","[1010, 1052]",SXSM.tsv,S0529,S0530
i think it,3,1007,[1007],"[281, 452, 476, 1088]",SXSM.tsv,S0529,S0530
think it,2,1007,[1007],[353],SXSM.tsv,S0529,S0530
hell,1,1007,[1007],[358],SXSM.tsv,S0529,S0530
like twenty,2,1007,[1007],[575],SXSM.tsv,S0529,S0530
take them,2,1007,[1007],[940],SXSM.tsv,S0529,S0530
update,1,1013,[1013],[1002],SXSM.tsv,S0529,S0530
like they're,2,1015,[1015],"[209, 990]",SXSM.tsv,S0529,S0530
things but,2,1015,[1015],[426],SXSM.tsv,S0529,S0530
stuff like,2,1015,"[1015, 1059, 1069]","[428, 1052, 1291]",SXSM.tsv,S0529,S0530
be a lot,3,1015,[1015],[442],SXSM.tsv,S0529,S0530
star,1,1015,[1015],"[839, 841, 849]",SXSM.tsv,S0529,S0530
but they're,2,1015,[1015],[1010],SXSM.tsv,S0529,S0530
of film,2,1044,[1015],[1044],SXSM.tsv,S0529,S0530
no i don't,3,1199,[1015],[1199],SXSM.tsv,S0529,S0530
they'd actually,2,1269,[1015],[1269],SXSM.tsv,S0529,S0530
for film,2,1017,[1017],[833],SXSM.tsv,S0529,S0530
like eight,2,1019,[1019],[544],SXSM.tsv,S0529,S0530
eight,1,1104,"[1019, 1021]","[1104, 1110]",SXSM.tsv,S0529,S0530
hours,1,1040,[1023],[1040],SXSM.tsv,S0529,S0530
them i,2,1029,[1029],[977],SXSM.tsv,S0529,S0530
if it be,3,1031,[1031],[600],SXSM.tsv,S0529,S0530
something like,2,1082,[1031],[1082],SXSM.tsv,S0529,S0530
it be gonna,3,1033,[1033],[91],SXSM.tsv,S0529,S0530
hour,1,1033,[1033],[328],SXSM.tsv,S0529,S0530
without,1,1033,[1033],[340],SXSM.tsv,S0529,S0530
it up,2,1033,[1033],[896],SXSM.tsv,S0529,S0530
they could,2,1033,[1033],"[1014, 1040]",SXSM.tsv,S0529,S0530
enjoy it,2,1090,[1035],[1090],SXSM.tsv,S0529,S0530
well yeah,2,1037,[1037],[938],SXSM.tsv,S0529,S0530
we can,2,1158,[1037],[1158],SXSM.tsv,S0529,S0530
charge,1,1199,"[1037, 1238]","[1199, 1255]",SXSM.tsv,S0529,S0530
it in,2,1039,[1039],"[103, 295, 318, 330, 1261]",SXSM.tsv,S0529,S0530
in the future,3,1045,[1045],[1002],SXSM.tsv,S0529,S0530
3d,1,1049,"[1049, 1093, 1097]","[731, 1048, 1080]",SXSM.tsv,S0529,S0530
there and,2,1055,[1055],[332],SXSM.tsv,S0529,S0530
my little,2,1055,[1055],[345],SXSM.tsv,S0529,S0530
it be like a,4,1055,"[1055, 1057, 1318]",[476],SXSM.tsv,S0529,S0530
like no,2,1055,[1055],[1026],SXSM.tsv,S0529,S0530
film and,2,1055,[1055],[1052],SXSM.tsv,S0529,S0530
i go to see,4,1110,[1055],[1110],SXSM.tsv,S0529,S0530
a really,2,1130,[1055],[1130],SXSM.tsv,S0529,S0530
sit in,2,1057,[1057],[170],SXSM.tsv,S0529,S0530
and like,2,1057,[1057],[203],SXSM.tsv,S0529,S0530
chair,1,1057,[1057],"[255, 472, 476]",SXSM.tsv,S0529,S0530
on like,2,1059,[1059],[426],SXSM.tsv,S0529,S0530
and stuff like,3,1059,[1059],[1052],SXSM.tsv,S0529,S0530
4d it's,2,1062,[1061],[1062],SXSM.tsv,S0529,S0530
4d,1,1062,[1061],[1062],SXSM.tsv,S0529,S0530
and your,2,1063,[1063],[894],SXSM.tsv,S0529,S0530
the face,2,1126,[1063],[1126],SXSM.tsv,S0529,S0530
it be pretty,3,1065,[1065],[942],SXSM.tsv,S0529,S0530
jurassic park,2,1078,[1069],[1078],SXSM.tsv,S0529,S0530
that be like,3,1071,[1071],[307],SXSM.tsv,S0529,S0530
be good,2,1077,"[1077, 1083, 1093, 1140]","[203, 673]",SXSM.tsv,S0529,S0530
a good one to,4,1080,[1079],[1080],SXSM.tsv,S0529,S0530
the new,2,1083,[1083],[1002],SXSM.tsv,S0529,S0530
new avatar come out,4,1084,[1083],[1084],SXSM.tsv,S0529,S0530
in two,2,1110,[1087],[1110],SXSM.tsv,S0529,S0530
like be,2,1091,[1091],[68],SXSM.tsv,S0529,S0530
but it be,3,1093,"[1093, 1254]",[464],SXSM.tsv,S0529,S0530
see in,2,1097,[1097],[817],SXSM.tsv,S0529,S0530
experience,1,1097,[1097],"[1072, 1233]",SXSM.tsv,S0529,S0530
crazy,1,1101,[1101],"[341, 802]",SXSM.tsv,S0529,S0530
two thousand and,3,1105,[1105],"[1104, 1110]",SXSM.tsv,S0529,S0530
a long time ago,4,1109,[1109],[311],SXSM.tsv,S0529,S0530
oh that,2,1271,[1111],[1271],SXSM.tsv,S0529,S0530
you kind of,3,1113,[1113],"[291, 295]",SXSM.tsv,S0529,S0530
coraline,1,1113,[1113],"[1110, 1139]",SXSM.tsv,S0529,S0530
bob,1,1115,[1115],[111],SXSM.tsv,S0529,S0530
she get,2,1117,[1117],[663],SXSM.tsv,S0529,S0530
blue,1,1117,[1117],"[1116, 1122]",SXSM.tsv,S0529,S0530
she have,2,1119,[1119],"[1118, 1120]",SXSM.tsv,S0529,S0530
freak,1,1141,[1123],[1141],SXSM.tsv,S0529,S0530
into like,2,1125,[1125],"[998, 1022]",SXSM.tsv,S0529,S0530
thing be,2,1131,[1131],"[5, 33, 345, 464]",SXSM.tsv,S0529,S0530
be that,2,1131,"[1131, 1194]","[173, 432, 582]",SXSM.tsv,S0529,S0530
mum,1,1131,[1131],"[252, 332, 855]",SXSM.tsv,S0529,S0530
image,1,1133,[1133],[273],SXSM.tsv,S0529,S0530
i don't know why,4,1138,[1138],"[165, 468]",SXSM.tsv,S0529,S0530
disturb,1,1145,[1145],[273],SXSM.tsv,S0529,S0530
be horror,2,1145,[1145],[1143],SXSM.tsv,S0529,S0530
horror,1,1146,[1145],[1146],SXSM.tsv,S0529,S0530
and it's like,3,1151,[1151],"[79, 1128]",SXSM.tsv,S0529,S0530
it's like a,3,1151,[1151],"[195, 612, 731, 1200, 1306]",SXSM.tsv,S0529,S0530
creepy,1,1151,[1151],[1112],SXSM.tsv,S0529,S0530
really creepy,2,1151,[1151],[1124],SXSM.tsv,S0529,S0530
children's,1,1151,[1151],[1146],SXSM.tsv,S0529,S0530
it we,2,1158,[1157],[1158],SXSM.tsv,S0529,S0530
itv,1,1161,[1161],[1160],SXSM.tsv,S0529,S0530
air,1,1164,[1164],[470],SXSM.tsv,S0529,S0530
smell,1,1164,"[1164, 1201]","[1052, 1165, 1200]",SXSM.tsv,S0529,S0530
you want,2,1173,"[1173, 1175]","[330, 1279]",SXSM.tsv,S0529,S0530
i'm go,2,1177,[1177],[855],SXSM.tsv,S0529,S0530
ice,1,1178,"[1177, 1179, 1196, 1205, 1209, 1218, 1224]","[1178, 1180, 1183, 1187, 1199, 1206, 1208, 1217, 1225]",SXSM.tsv,S0529,S0530
get ice,2,1179,[1179],[1178],SXSM.tsv,S0529,S0530
ice in,2,1225,"[1179, 1196]",[1225],SXSM.tsv,S0529,S0530
us,1,1186,"[1186, 1250]",[168],SXSM.tsv,S0529,S0530
the first,2,1186,[1186],[351],SXSM.tsv,S0529,S0530
a free,2,1186,[1186],[381],SXSM.tsv,S0529,S0530
they give,2,1186,[1186],"[470, 472]",SXSM.tsv,S0529,S0530
and they give,3,1186,[1186],[474],SXSM.tsv,S0529,S0530
dedicate,1,1194,[1194],[1193],SXSM.tsv,S0529,S0530
that that,2,1196,[1196],[68],SXSM.tsv,S0529,S0530
you actually,2,1198,[1198],[1165],SXSM.tsv,S0529,S0530
pungent,1,1204,"[1203, 1205]",[1204],SXSM.tsv,S0529,S0530
freeze,1,1205,"[1205, 1207]",[827],SXSM.tsv,S0529,S0530
one ice,2,1206,[1205],[1206],SXSM.tsv,S0529,S0530
the ice,2,1209,"[1209, 1218]","[1187, 1208, 1217]",SXSM.tsv,S0529,S0530
you can have the ice,5,1209,[1209],[1208],SXSM.tsv,S0529,S0530
guest,1,1210,"[1209, 1211]",[1210],SXSM.tsv,S0529,S0530
have the ice,3,1217,[1209],[1217],SXSM.tsv,S0529,S0530
already get,2,1218,[1218],[1052],SXSM.tsv,S0529,S0530
that's so,2,1220,"[1220, 1284, 1288]",[238],SXSM.tsv,S0529,S0530
cool it's,2,1220,[1220],[681],SXSM.tsv,S0529,S0530
at that,2,1220,[1220],[1143],SXSM.tsv,S0529,S0530
future,1,1224,[1224],[1002],SXSM.tsv,S0529,S0530
be in,2,1226,[1226],"[460, 467, 911]",SXSM.tsv,S0529,S0530
it if,2,1228,[1228],[48],SXSM.tsv,S0529,S0530
move it,2,1228,[1228],[600],SXSM.tsv,S0529,S0530
it the,2,1230,[1230],[1156],SXSM.tsv,S0529,S0530
the whole week,3,1230,[1230],[1229],SXSM.tsv,S0529,S0530
my life,2,1234,[1234],[347],SXSM.tsv,S0529,S0530
watch the,2,1236,[1236],"[170, 948]",SXSM.tsv,S0529,S0530
anymore i,2,1236,[1236],[898],SXSM.tsv,S0529,S0530
iplayer,1,1236,"[1236, 1238, 1240, 1246, 1248, 1278]","[1158, 1265]",SXSM.tsv,S0529,S0530
tv,1,1245,[1236],[1245],SXSM.tsv,S0529,S0530
the tv,2,1255,[1236],[1255],SXSM.tsv,S0529,S0530
pay it,2,1238,"[1238, 1248]",[5],SXSM.tsv,S0529,S0530
keep,1,1238,"[1238, 1248, 1266]","[614, 1227]",SXSM.tsv,S0529,S0530
they're gonna,2,1238,"[1238, 1240]",[1052],SXSM.tsv,S0529,S0530
charge for,2,1238,[1238],[1199],SXSM.tsv,S0529,S0530
for iplayer,2,1265,[1240],[1265],SXSM.tsv,S0529,S0530
mm mm,2,1244,[1244],[763],SXSM.tsv,S0529,S0530
just not,2,1248,[1248],[170],SXSM.tsv,S0529,S0530
money because,2,1250,[1250],[33],SXSM.tsv,S0529,S0530
service like,2,1297,[1250],[1297],SXSM.tsv,S0529,S0530
it be quite,3,1254,[1254],[1088],SXSM.tsv,S0529,S0530
a hundred pound,3,1255,[1254],[1255],SXSM.tsv,S0529,S0530
bbc,1,1264,[1264],[1158],SXSM.tsv,S0529,S0530
keep go,2,1266,[1266],[614],SXSM.tsv,S0529,S0530
oh right,2,1272,[1272],[436],SXSM.tsv,S0529,S0530
mm i mean,3,1276,[1276],[898],SXSM.tsv,S0529,S0530
it's only,2,1278,[1278],"[177, 311]",SXSM.tsv,S0529,S0530
instead,1,1278,[1278],[360],SXSM.tsv,S0529,S0530
young people,2,1278,[1278],[1275],SXSM.tsv,S0529,S0530
young,1,1278,[1278],[1277],SXSM.tsv,S0529,S0530
up in the,3,1286,[1286],[203],SXSM.tsv,S0529,S0530
poor,1,1290,"[1290, 1300]",[590],SXSM.tsv,S0529,S0530
it doesn't,2,1301,[1300],[1301],SXSM.tsv,S0529,S0530
train,1,1302,[1302],"[863, 906]",SXSM.tsv,S0529,S0530
really sad,2,1304,[1304],"[729, 1229]",SXSM.tsv,S0529,S0530
dead,1,1305,[1305],[612],SXSM.tsv,S0529,S0530
i be dog,3,1311,[1311],"[1310, 1312]",SXSM.tsv,S0529,S0530
that mean,2,1314,"[1314, 1316]",[1275],SXSM.tsv,S0529,S0530
they catch another terrorist,4,1315,[1314],[1315],SXSM.tsv,S0529,S0530
terrorist,1,1316,[1316],[1315],SXSM.tsv,S0529,S0530
